account_id,customer_id,account_type,currency,balance,created_at,status
ACC0002602,CUST001931,BUSINESS,EUR,2306.89,2022-01-25 09:13:02,SUSPENDED
ACC0002603,CUST008078,SAVINGS,EUR,511.61,2025-05-08 16:50:33,ACTIVE
ACC0002604,CUST005483,CHECKING,AUD,263.06,2022-12-17 12:28:23,ACTIVE
ACC0002605,CUST006657,SAVINGS,SGD,518.42,2026-03-25 19:26:08,ACTIVE
ACC0002606,CUST001179,SAVINGS,GBP,878.81,2024-11-23 18:15:39,CLOSED
ACC0002607,CUST007141,SAVINGS,AUD,530.76,2026-05-08 04:29:25,ACTIVE
ACC0002608,CUST006608,SAVINGS,GBP,77.74,2024-08-05 07:44:55,SUSPENDED
ACC0002609,CUST009812,SAVINGS,SGD,3217.88,2022-10-20 19:40:45,ACTIVE
ACC0002610,CUST000131,CHECKING,EUR,5063.69,2022-06-27 21:35:48,SUSPENDED
ACC0002611,CUST003385,SAVINGS,SGD,2396.65,2022-01-05 20:11:59,CLOSED
ACC0002612,CUST008263,CHECKING,EUR,280.0,2021-12-26 16:49:47,ACTIVE
ACC0002613,CUST001807,SAVINGS,EUR,861.1,2025-07-15 16:30:19,ACTIVE
ACC0002614,CUST000617,CHECKING,AED,1088.08,2023-07-22 13:53:11,CLOSED
ACC0002615,CUST005363,BUSINESS,USD,2249.7,2024-07-04 23:10:01,ACTIVE
ACC0002616,CUST002544,CHECKING,CAD,2445.51,2021-12-04 08:25:42,ACTIVE
ACC0002617,CUST002369,CHECKING,JPY,454.41,2022-04-19 19:19:31,SUSPENDED
ACC0002618,CUST004601,BUSINESS,INR,1210.02,2023-05-15 22:14:09,CLOSED
ACC0002619,CUST003523,SAVINGS,SGD,1898.34,2023-03-18 03:59:36,CLOSED
ACC0002620,CUST009834,CHECKING,SGD,6291.7,2024-08-23 15:40:25,ACTIVE
ACC0002621,CUST006252,SAVINGS,EUR,2553.98,2025-07-29 09:55:23,SUSPENDED
ACC0002622,CUST000800,BUSINESS,INR,2826.71,2021-11-04 05:20:16,CLOSED
ACC0002623,CUST008519,SAVINGS,EUR,1212.68,2024-03-27 14:01:57,ACTIVE
ACC0002624,CUST000808,CHECKING,EUR,5958.36,2024-02-03 06:23:36,CLOSED
ACC0002625,CUST008293,CHECKING,EUR,1793.13,2022-05-15 05:27:39,ACTIVE
ACC0002626,CUST000133,CHECKING,CAD,390.21,2023-11-09 18:20:25,ACTIVE
ACC0002627,CUST004916,BUSINESS,GBP,5907.89,2025-12-26 05:48:16,ACTIVE
ACC0002628,CUST001180,SAVINGS,AED,2533.82,2022-11-13 12:43:46,ACTIVE
ACC0002629,CUST007187,BUSINESS,EUR,644.42,2022-11-29 23:16:52,ACTIVE
ACC0002630,CUST006140,BUSINESS,GBP,616.84,2024-01-10 00:01:58,ACTIVE
ACC0002631,CUST006558,BUSINESS,EUR,1565.39,2023-06-07 03:35:06,ACTIVE
ACC0002632,CUST001710,SAVINGS,EUR,1911.84,2021-10-21 08:02:00,ACTIVE
ACC0002633,CUST004280,SAVINGS,EUR,1389.57,2023-03-17 20:29:32,ACTIVE
ACC0002634,CUST000259,SAVINGS,AED,1593.31,2024-07-14 17:48:11,ACTIVE
ACC0002635,CUST009598,CHECKING,JPY,8433.35,2024-05-28 22:24:12,ACTIVE
ACC0002636,CUST000671,BUSINESS,CAD,3967.34,2025-12-09 07:38:31,ACTIVE
ACC0002637,CUST007939,SAVINGS,SGD,1378.52,2026-02-02 19:22:26,CLOSED
ACC0002638,CUST006602,BUSINESS,EUR,3393.35,2026-05-25 02:53:28,CLOSED
ACC0002639,CUST002258,SAVINGS,INR,317.66,2024-09-30 17:54:04,ACTIVE
ACC0002640,CUST000788,BUSINESS,EUR,1767.84,2024-06-02 22:17:45,ACTIVE
ACC0002641,CUST003379,SAVINGS,SGD,9615.85,2025-06-04 03:25:04,CLOSED
ACC0002642,CUST004898,BUSINESS,EUR,844.16,2023-06-05 16:55:08,SUSPENDED
ACC0002643,CUST001032,CHECKING,EUR,396.56,2023-07-10 09:13:54,SUSPENDED
ACC0002644,CUST002510,BUSINESS,EUR,501.44,2025-10-20 14:28:39,SUSPENDED
ACC0002645,CUST005719,SAVINGS,INR,296.62,2023-12-04 18:44:20,ACTIVE
ACC0002646,CUST002516,BUSINESS,SGD,427.64,2023-01-30 05:31:22,ACTIVE
ACC0002647,CUST000698,CHECKING,USD,703.02,2025-01-15 01:05:11,ACTIVE
ACC0002648,CUST005856,SAVINGS,EUR,203.02,2021-09-17 17:25:58,CLOSED
ACC0002649,CUST003564,BUSINESS,AUD,1117.38,2026-04-10 06:12:06,ACTIVE
ACC0002650,CUST000322,BUSINESS,INR,3238.07,2024-09-13 14:15:49,ACTIVE
ACC0002651,CUST007439,SAVINGS,EUR,368.96,2024-09-01 05:21:49,ACTIVE
ACC0002652,CUST008996,CHECKING,CAD,6789.56,2022-01-10 13:02:59,ACTIVE
ACC0002653,CUST002601,SAVINGS,GBP,2024.24,2022-10-20 11:45:44,ACTIVE
ACC0002654,CUST006829,SAVINGS,CAD,3777.04,2024-12-29 08:27:38,ACTIVE
ACC0002655,CUST009951,SAVINGS,EUR,498.0,2022-12-27 15:05:43,ACTIVE
ACC0002656,CUST007827,BUSINESS,CAD,3057.74,2024-11-01 15:42:11,SUSPENDED
ACC0002657,CUST004375,SAVINGS,EUR,295.8,2026-08-22 22:02:38,CLOSED
ACC0002658,CUST006479,CHECKING,PKR,3191.66,2022-07-31 12:50:30,ACTIVE
ACC0002659,CUST009195,BUSINESS,USD,1347.77,2023-11-29 10:20:19,ACTIVE
ACC0002660,CUST007873,SAVINGS,PKR,2130.05,2023-09-02 16:38:28,ACTIVE
ACC0002661,CUST009218,BUSINESS,EUR,267.54,2024-05-06 00:25:48,SUSPENDED
ACC0002662,CUST001640,BUSINESS,EUR,374.62,2023-07-02 22:04:18,SUSPENDED
ACC0002663,CUST001060,SAVINGS,PKR,2245.48,2026-07-06 05:27:48,ACTIVE
ACC0002664,CUST006139,SAVINGS,EUR,351.42,2024-09-19 05:39:27,ACTIVE
ACC0002665,CUST002510,BUSINESS,EUR,1911.89,2024-05-11 06:10:37,CLOSED
ACC0002666,CUST004544,SAVINGS,EUR,212.6,2025-02-10 17:53:06,ACTIVE
ACC0002667,CUST005027,BUSINESS,SGD,3034.52,2022-09-07 10:30:56,ACTIVE
ACC0002668,CUST005556,CHECKING,INR,249.88,2025-08-08 21:50:25,CLOSED
ACC0002669,CUST001644,SAVINGS,AUD,2127.62,2023-01-09 15:17:10,ACTIVE
ACC0002670,CUST008872,CHECKING,EUR,2323.33,2021-10-09 16:27:00,SUSPENDED
ACC0002671,CUST004007,BUSINESS,EUR,475.27,2025-08-28 13:42:18,CLOSED
ACC0002672,CUST005511,BUSINESS,EUR,2204.89,2022-03-04 18:07:40,SUSPENDED
ACC0002673,CUST007797,SAVINGS,EUR,1498.97,2023-10-02 18:00:38,ACTIVE
ACC0002674,CUST007290,SAVINGS,EUR,574.44,2025-05-09 03:21:27,ACTIVE
ACC0002675,CUST006214,SAVINGS,PKR,326.93,2025-10-13 03:42:26,SUSPENDED
ACC0002676,CUST000602,SAVINGS,EUR,104.05,2026-05-22 17:22:24,ACTIVE
ACC0002677,CUST005926,SAVINGS,EUR,1668.33,2025-12-07 02:49:46,ACTIVE
ACC0002678,CUST004315,BUSINESS,GBP,167.71,2023-05-19 14:16:35,CLOSED
ACC0002679,CUST003445,BUSINESS,EUR,1229.56,2025-09-06 19:37:45,ACTIVE
ACC0002680,CUST003648,SAVINGS,AUD,799.4,2023-04-19 12:52:49,SUSPENDED
ACC0002681,CUST007713,BUSINESS,EUR,2477.42,2024-12-15 14:58:20,ACTIVE
ACC0002682,CUST001669,SAVINGS,AED,763.22,2023-07-10 07:12:02,ACTIVE
ACC0002683,CUST009236,CHECKING,EUR,738.53,2022-01-21 15:44:53,ACTIVE
ACC0002684,CUST000044,BUSINESS,GBP,2639.24,2022-06-20 08:12:40,ACTIVE
ACC0002685,CUST000881,SAVINGS,EUR,1639.37,2024-08-01 14:54:49,ACTIVE
ACC0002686,CUST003949,SAVINGS,EUR,1602.61,2023-03-17 16:09:00,ACTIVE
ACC0002687,CUST005666,CHECKING,EUR,1925.85,2025-08-30 01:55:05,ACTIVE
ACC0002688,CUST009728,SAVINGS,EUR,173.7,2025-10-05 03:29:50,ACTIVE
ACC0002689,CUST002048,CHECKING,AUD,2719.35,2023-05-11 14:45:22,CLOSED
ACC0002690,CUST000783,CHECKING,EUR,2286.92,2025-08-18 21:40:00,ACTIVE
ACC0002691,CUST005457,BUSINESS,EUR,323.75,2024-01-21 12:31:32,ACTIVE
ACC0002692,CUST007576,SAVINGS,EUR,818.2,2026-04-06 09:37:53,ACTIVE
ACC0002693,CUST004715,BUSINESS,USD,1046.11,2022-06-10 11:36:16,ACTIVE
ACC0002694,CUST003939,BUSINESS,AED,933.19,2022-09-11 08:46:23,ACTIVE
ACC0002695,CUST004300,BUSINESS,AED,1637.02,2026-03-03 21:41:24,SUSPENDED
ACC0002696,CUST007926,CHECKING,EUR,6109.74,2024-03-17 03:20:53,ACTIVE
ACC0002697,CUST005774,SAVINGS,PKR,4016.31,2023-12-27 22:22:13,ACTIVE
ACC0002698,CUST008200,SAVINGS,EUR,227.09,2026-04-18 15:42:38,ACTIVE
ACC0002699,CUST004171,CHECKING,EUR,2313.42,2025-11-08 18:58:57,ACTIVE
ACC0002700,CUST005614,SAVINGS,EUR,5403.06,2026-03-11 07:42:42,CLOSED
ACC0002701,CUST007993,SAVINGS,CAD,1744.41,2026-07-31 22:10:54,ACTIVE
ACC0002702,CUST006448,BUSINESS,GBP,4060.97,2021-10-16 20:56:03,ACTIVE
ACC0002703,CUST006130,SAVINGS,SGD,12267.69,2024-09-08 18:26:20,ACTIVE
ACC0002704,CUST005146,CHECKING,AED,3746.03,2022-12-04 22:26:26,ACTIVE
ACC0002705,CUST002369,BUSINESS,JPY,1479.07,2026-07-15 05:19:53,ACTIVE
ACC0002706,CUST006110,SAVINGS,JPY,3843.38,2022-07-04 15:15:25,SUSPENDED
ACC0002707,CUST000290,BUSINESS,AUD,1304.88,2026-04-07 12:40:23,CLOSED
ACC0002708,CUST009537,SAVINGS,EUR,1128.54,2024-01-25 07:28:37,ACTIVE
ACC0002709,CUST009795,SAVINGS,PKR,719.32,2024-02-10 16:34:07,ACTIVE
ACC0002710,CUST005934,BUSINESS,EUR,7158.79,2022-01-28 09:41:58,ACTIVE
ACC0002711,CUST006698,SAVINGS,EUR,410.71,2026-06-28 22:34:06,ACTIVE
ACC0002712,CUST002546,BUSINESS,AED,6897.0,2021-11-03 18:38:21,ACTIVE
ACC0002713,CUST001927,CHECKING,EUR,1997.87,2022-03-03 02:34:10,ACTIVE
ACC0002714,CUST002747,CHECKING,PKR,204.55,2023-01-29 06:51:29,ACTIVE
ACC0002715,CUST004948,SAVINGS,AUD,1704.76,2024-07-23 06:35:52,ACTIVE
ACC0002716,CUST004925,CHECKING,SGD,88.23,2024-05-20 08:14:36,ACTIVE
ACC0002717,CUST001668,SAVINGS,EUR,2322.99,2026-01-14 07:49:56,ACTIVE
ACC0002718,CUST009715,SAVINGS,EUR,3172.51,2025-07-15 01:26:42,CLOSED
ACC0002719,CUST001574,SAVINGS,SGD,538.71,2025-12-28 13:34:58,CLOSED
ACC0002720,CUST008073,BUSINESS,EUR,1271.89,2022-12-12 08:48:47,SUSPENDED
ACC0002721,CUST008015,BUSINESS,SGD,11441.35,2024-05-28 04:56:57,CLOSED
ACC0002722,CUST004024,SAVINGS,EUR,597.71,2025-08-04 13:12:58,ACTIVE
ACC0002723,CUST009110,SAVINGS,PKR,307.76,2023-05-05 22:17:04,CLOSED
ACC0002724,CUST005233,BUSINESS,SGD,6489.86,2022-07-31 07:38:18,ACTIVE
ACC0002725,CUST000684,BUSINESS,GBP,11557.67,2023-06-14 11:36:31,CLOSED
ACC0002726,CUST003552,SAVINGS,AUD,1101.51,2021-11-02 12:25:05,ACTIVE
ACC0002727,CUST006109,BUSINESS,CAD,3691.38,2023-03-05 06:30:29,ACTIVE
ACC0002728,CUST000608,CHECKING,EUR,5484.99,2022-12-24 18:40:32,ACTIVE
ACC0002729,CUST000417,CHECKING,EUR,449.9,2021-11-30 08:45:51,SUSPENDED
ACC0002730,CUST006362,CHECKING,GBP,612.55,2023-08-14 21:33:32,ACTIVE
ACC0002731,CUST001276,SAVINGS,EUR,4803.26,2025-07-02 01:19:19,ACTIVE
ACC0002732,CUST000512,BUSINESS,AUD,8283.47,2023-09-28 07:52:37,ACTIVE
ACC0002733,CUST001719,SAVINGS,GBP,2154.81,2024-08-04 23:40:39,CLOSED
ACC0002734,CUST000578,SAVINGS,EUR,381.54,2024-03-19 03:22:50,ACTIVE
ACC0002735,CUST009385,BUSINESS,USD,11902.14,2022-01-03 10:53:46,ACTIVE
ACC0002736,CUST009415,CHECKING,USD,579.89,2024-10-03 21:48:36,ACTIVE
ACC0002737,CUST008897,SAVINGS,EUR,733.51,2023-08-18 17:03:10,CLOSED
ACC0002738,CUST009788,CHECKING,EUR,1653.76,2023-05-11 22:33:12,SUSPENDED
ACC0002739,CUST005122,SAVINGS,EUR,7079.74,2023-10-19 18:14:08,CLOSED
ACC0002740,CUST001604,SAVINGS,USD,3055.72,2021-08-26 00:02:45,CLOSED
ACC0002741,CUST002558,CHECKING,INR,1804.14,2022-06-19 11:58:16,CLOSED
ACC0002742,CUST005983,BUSINESS,EUR,1912.08,2025-03-14 16:57:50,ACTIVE
ACC0002743,CUST009006,BUSINESS,EUR,1155.42,2024-01-05 16:29:05,ACTIVE
ACC0002744,CUST007294,SAVINGS,EUR,2142.58,2025-07-25 02:48:17,CLOSED
ACC0002745,CUST004096,SAVINGS,GBP,52.7,2026-04-08 19:50:27,ACTIVE
ACC0002746,CUST007020,SAVINGS,EUR,768.22,2024-09-20 11:58:46,ACTIVE
ACC0002747,CUST006030,BUSINESS,AUD,1464.96,2022-03-02 08:11:30,ACTIVE
ACC0002748,CUST008638,BUSINESS,JPY,275.55,2025-03-11 00:26:38,ACTIVE
ACC0002749,CUST000746,SAVINGS,EUR,1743.39,2021-11-30 19:11:52,ACTIVE
ACC0002750,CUST007446,CHECKING,USD,858.03,2023-08-06 07:30:19,ACTIVE
ACC0002751,CUST008749,BUSINESS,USD,9014.33,2023-05-02 14:22:02,ACTIVE
ACC0002752,CUST004426,CHECKING,PKR,7241.79,2025-11-24 07:56:58,ACTIVE
ACC0002753,CUST003777,SAVINGS,USD,627.05,2022-03-28 00:59:56,ACTIVE
ACC0002754,CUST003177,BUSINESS,EUR,915.06,2026-03-18 06:03:56,ACTIVE
ACC0002755,CUST001220,SAVINGS,SGD,1003.51,2024-11-19 16:09:45,ACTIVE
ACC0002756,CUST000773,BUSINESS,AED,637.79,2024-08-26 10:26:02,ACTIVE
ACC0002757,CUST005078,CHECKING,GBP,1385.8,2025-12-13 20:10:18,ACTIVE
ACC0002758,CUST005076,BUSINESS,EUR,441.45,2024-05-14 05:05:32,ACTIVE
ACC0002759,CUST007082,SAVINGS,USD,282.38,2022-04-02 21:34:35,CLOSED
ACC0002760,CUST003687,SAVINGS,AUD,2315.2,2021-10-30 03:34:44,ACTIVE
ACC0002761,CUST009303,SAVINGS,INR,2334.23,2022-10-05 07:02:26,ACTIVE
ACC0002762,CUST001025,BUSINESS,GBP,417.72,2022-03-29 16:56:10,ACTIVE
ACC0002763,CUST008523,CHECKING,EUR,3211.29,2024-02-09 00:18:22,ACTIVE
ACC0002764,CUST000181,BUSINESS,GBP,513.94,2025-01-21 09:47:01,ACTIVE
ACC0002765,CUST007476,BUSINESS,EUR,1485.93,2024-05-23 17:35:17,CLOSED
ACC0002766,CUST003741,SAVINGS,AED,2934.85,2023-11-11 18:49:54,CLOSED
ACC0002767,CUST007160,SAVINGS,EUR,1053.28,2026-03-22 21:43:20,SUSPENDED
ACC0002768,CUST002513,SAVINGS,EUR,1892.57,2022-07-19 01:09:22,ACTIVE
ACC0002769,CUST008416,CHECKING,JPY,590.1,2026-06-12 09:39:26,ACTIVE
ACC0002770,CUST002974,BUSINESS,EUR,866.31,2023-05-26 06:59:51,ACTIVE
ACC0002771,CUST003888,BUSINESS,EUR,856.6,2023-02-15 05:04:10,ACTIVE
ACC0002772,CUST009688,SAVINGS,EUR,447.69,2023-01-25 13:16:11,CLOSED
ACC0002773,CUST001120,CHECKING,EUR,887.02,2021-11-02 04:04:40,SUSPENDED
ACC0002774,CUST008571,SAVINGS,PKR,171.0,2024-12-23 13:22:10,ACTIVE
ACC0002775,CUST009557,CHECKING,CAD,608.27,2022-03-21 20:12:51,ACTIVE
ACC0002776,CUST002069,BUSINESS,EUR,779.11,2024-08-26 02:26:28,ACTIVE
ACC0002777,CUST003214,CHECKING,EUR,806.4,2023-02-06 11:40:25,ACTIVE
ACC0002778,CUST004323,BUSINESS,EUR,820.74,2024-05-04 19:17:12,CLOSED
ACC0002779,CUST002727,SAVINGS,EUR,1018.29,2021-11-25 20:26:01,ACTIVE
ACC0002780,CUST006187,CHECKING,USD,1949.5,2022-04-29 17:58:55,ACTIVE
ACC0002781,CUST009595,SAVINGS,EUR,3131.98,2022-04-28 00:12:42,CLOSED
ACC0002782,CUST008955,BUSINESS,EUR,502.84,2025-05-16 05:13:37,ACTIVE
ACC0002783,CUST005459,BUSINESS,EUR,258.83,2025-10-02 01:56:55,ACTIVE
ACC0002784,CUST006461,SAVINGS,PKR,314.05,2025-12-27 14:57:52,ACTIVE
ACC0002785,CUST004328,BUSINESS,AED,611.16,2025-05-30 14:47:57,CLOSED
ACC0002786,CUST004471,SAVINGS,GBP,718.88,2026-06-13 01:18:08,ACTIVE
ACC0002787,CUST003519,CHECKING,EUR,435.29,2024-04-26 02:36:06,ACTIVE
ACC0002788,CUST005195,SAVINGS,AED,231.52,2021-10-29 07:46:21,ACTIVE
ACC0002789,CUST001252,CHECKING,EUR,634.38,2024-03-11 10:27:05,SUSPENDED
ACC0002790,CUST001599,BUSINESS,AUD,1363.37,2025-08-12 12:38:42,SUSPENDED
ACC0002791,CUST005614,CHECKING,EUR,2239.56,2021-12-02 00:14:27,ACTIVE
ACC0002792,CUST006260,SAVINGS,SGD,561.77,2021-09-30 00:06:28,ACTIVE
ACC0002793,CUST008376,CHECKING,USD,668.08,2025-01-20 10:13:35,CLOSED
ACC0002794,CUST005540,CHECKING,EUR,360.67,2023-03-18 10:04:59,ACTIVE
ACC0002795,CUST003377,BUSINESS,USD,1056.03,2022-11-04 17:14:20,CLOSED
ACC0002796,CUST008846,CHECKING,EUR,396.19,2024-05-23 06:56:00,CLOSED
ACC0002797,CUST009718,CHECKING,GBP,2181.47,2022-01-09 17:59:45,ACTIVE
ACC0002798,CUST007027,BUSINESS,EUR,128.63,2022-04-18 12:35:36,ACTIVE
ACC0002799,CUST001634,BUSINESS,AED,712.26,2025-06-28 14:50:11,ACTIVE
ACC0002800,CUST008138,CHECKING,EUR,1573.93,2025-11-05 14:23:51,ACTIVE
ACC0002801,CUST006259,BUSINESS,AUD,1367.31,2024-06-25 05:27:24,ACTIVE
ACC0002802,CUST002717,CHECKING,SGD,27768.02,2022-04-23 19:09:39,ACTIVE
ACC0002803,CUST004277,BUSINESS,SGD,1668.63,2025-08-08 17:55:04,SUSPENDED
ACC0002804,CUST003995,CHECKING,JPY,328.7,2024-01-18 05:12:02,ACTIVE
ACC0002805,CUST005303,SAVINGS,INR,977.93,2026-04-19 02:43:43,ACTIVE
ACC0002806,CUST001597,CHECKING,CAD,130.13,2021-12-19 04:50:41,ACTIVE
ACC0002807,CUST007257,CHECKING,JPY,995.54,2023-03-01 01:44:05,SUSPENDED
ACC0002808,CUST003393,SAVINGS,SGD,403.56,2023-05-06 09:55:33,ACTIVE
ACC0002809,CUST003205,CHECKING,EUR,3289.43,2026-06-09 10:10:18,SUSPENDED
ACC0002810,CUST007892,SAVINGS,INR,567.11,2023-07-13 06:05:45,ACTIVE
ACC0002811,CUST007680,SAVINGS,SGD,953.25,2025-02-15 11:23:25,ACTIVE
ACC0002812,CUST009389,CHECKING,USD,511.49,2021-10-17 13:50:37,ACTIVE
ACC0002813,CUST007917,SAVINGS,PKR,8836.28,2024-04-09 00:22:57,ACTIVE
ACC0002814,CUST008905,CHECKING,JPY,745.84,2024-01-14 00:45:10,ACTIVE
ACC0002815,CUST006181,CHECKING,EUR,9887.91,2025-10-09 16:53:46,CLOSED
ACC0002816,CUST009892,SAVINGS,CAD,2913.13,2021-10-20 03:57:25,ACTIVE
ACC0002817,CUST007917,SAVINGS,PKR,1955.65,2025-08-06 06:42:42,CLOSED
ACC0002818,CUST007910,BUSINESS,EUR,1706.98,2021-10-23 14:17:42,ACTIVE
ACC0002819,CUST006817,CHECKING,EUR,1759.1,2025-03-20 15:54:06,ACTIVE
ACC0002820,CUST008176,CHECKING,EUR,108.5,2025-05-02 06:40:21,ACTIVE
ACC0002821,CUST004620,BUSINESS,CAD,784.73,2022-01-31 11:17:12,SUSPENDED
ACC0002822,CUST008457,SAVINGS,SGD,3023.56,2024-09-13 06:32:26,SUSPENDED
ACC0002823,CUST000809,BUSINESS,SGD,1034.14,2025-11-04 06:13:02,ACTIVE
ACC0002824,CUST001688,BUSINESS,SGD,203.11,2024-11-18 14:06:53,ACTIVE
ACC0002825,CUST009410,CHECKING,EUR,1029.79,2024-05-19 10:06:29,ACTIVE
ACC0002826,CUST003706,BUSINESS,JPY,8475.43,2022-09-27 03:14:29,ACTIVE
ACC0002827,CUST006343,SAVINGS,PKR,4896.47,2025-09-01 16:59:30,CLOSED
ACC0002828,CUST005383,SAVINGS,EUR,1018.0,2023-05-26 12:37:47,ACTIVE
ACC0002829,CUST007036,SAVINGS,INR,3434.89,2026-07-25 02:41:36,ACTIVE
ACC0002830,CUST001789,BUSINESS,INR,706.41,2026-05-23 08:38:51,SUSPENDED
ACC0002831,CUST001366,SAVINGS,EUR,141.93,2023-09-29 19:32:09,ACTIVE
ACC0002832,CUST005291,BUSINESS,INR,361.64,2022-04-01 19:26:56,CLOSED
ACC0002833,CUST003780,BUSINESS,EUR,7154.28,2022-06-18 02:14:09,CLOSED
ACC0002834,CUST000335,SAVINGS,INR,789.35,2023-01-03 09:29:48,ACTIVE
ACC0002835,CUST009325,CHECKING,EUR,818.88,2024-06-01 02:42:59,SUSPENDED
ACC0002836,CUST007972,BUSINESS,AUD,765.24,2025-12-06 21:08:34,ACTIVE
ACC0002837,CUST003760,SAVINGS,USD,10774.78,2022-12-31 21:15:19,ACTIVE
ACC0002838,CUST005510,BUSINESS,GBP,7716.77,2022-11-01 00:51:04,ACTIVE
ACC0002839,CUST009768,SAVINGS,PKR,15717.6,2022-05-18 07:47:47,CLOSED
ACC0002840,CUST000870,CHECKING,GBP,906.1,2026-01-12 18:28:47,SUSPENDED
ACC0002841,CUST001133,BUSINESS,USD,1563.61,2026-03-17 10:43:28,ACTIVE
ACC0002842,CUST009153,BUSINESS,JPY,177.69,2025-06-20 06:52:01,ACTIVE
ACC0002843,CUST003078,SAVINGS,JPY,6453.13,2021-09-20 21:30:16,SUSPENDED
ACC0002844,CUST002330,BUSINESS,EUR,270.07,2022-08-02 00:08:43,ACTIVE
ACC0002845,CUST007612,CHECKING,GBP,1422.44,2025-04-28 03:18:14,ACTIVE
ACC0002846,CUST004543,CHECKING,EUR,293.9,2022-12-22 22:16:30,ACTIVE
ACC0002847,CUST005442,CHECKING,GBP,540.97,2024-02-16 00:02:47,ACTIVE
ACC0002848,CUST009804,CHECKING,EUR,401.53,2023-10-25 20:13:26,CLOSED
ACC0002849,CUST006521,BUSINESS,AED,528.77,2023-12-08 01:18:48,ACTIVE
ACC0002850,CUST005586,CHECKING,GBP,574.24,2024-07-28 17:26:27,ACTIVE
ACC0002851,CUST000057,CHECKING,EUR,567.98,2022-04-01 13:38:07,ACTIVE
ACC0002852,CUST001853,SAVINGS,PKR,2980.96,2025-01-06 03:17:21,SUSPENDED
ACC0002853,CUST000411,BUSINESS,SGD,291.24,2025-02-23 14:07:28,CLOSED
ACC0002854,CUST008357,SAVINGS,EUR,1428.89,2022-05-08 09:19:52,ACTIVE
ACC0002855,CUST004528,BUSINESS,AED,4729.39,2023-06-24 23:10:32,ACTIVE
ACC0002856,CUST002320,BUSINESS,PKR,592.39,2025-10-21 01:31:56,ACTIVE
ACC0002857,CUST003261,SAVINGS,SGD,463.36,2021-10-09 14:17:54,SUSPENDED
ACC0002858,CUST003782,BUSINESS,EUR,831.62,2023-09-21 12:22:08,ACTIVE
ACC0002859,CUST003148,BUSINESS,INR,4517.3,2023-11-16 05:50:06,SUSPENDED
ACC0002860,CUST001355,CHECKING,EUR,1384.27,2021-11-25 09:45:44,ACTIVE
ACC0002861,CUST005933,SAVINGS,EUR,579.72,2026-04-02 23:09:06,ACTIVE
ACC0002862,CUST005346,CHECKING,SGD,1959.91,2024-01-17 07:59:07,ACTIVE
ACC0002863,CUST005104,SAVINGS,GBP,292.14,2025-09-08 23:07:48,ACTIVE
ACC0002864,CUST006184,BUSINESS,GBP,2484.01,2026-01-29 18:50:36,ACTIVE
ACC0002865,CUST005656,CHECKING,EUR,1790.64,2024-05-25 15:59:35,ACTIVE
ACC0002866,CUST002670,BUSINESS,CAD,757.96,2023-07-24 17:13:21,ACTIVE
ACC0002867,CUST004985,CHECKING,EUR,400.89,2022-09-08 00:40:22,ACTIVE
ACC0002868,CUST002467,BUSINESS,JPY,378.41,2024-05-08 15:50:48,ACTIVE
ACC0002869,CUST003104,CHECKING,USD,2083.45,2022-01-10 08:18:51,SUSPENDED
ACC0002870,CUST005414,SAVINGS,PKR,4792.35,2022-10-30 23:10:06,SUSPENDED
ACC0002871,CUST009551,BUSINESS,AUD,510.42,2025-07-10 10:26:17,ACTIVE
ACC0002872,CUST009278,BUSINESS,CAD,1900.86,2024-02-16 13:56:01,ACTIVE
ACC0002873,CUST003614,SAVINGS,PKR,89.62,2023-09-16 12:02:56,SUSPENDED
ACC0002874,CUST007435,CHECKING,USD,543.73,2026-06-10 05:17:15,ACTIVE
ACC0002875,CUST008077,CHECKING,AUD,1056.51,2023-09-22 00:37:54,ACTIVE
ACC0002876,CUST000440,CHECKING,USD,368.11,2022-08-20 08:58:48,ACTIVE
ACC0002877,CUST005660,SAVINGS,PKR,356.45,2026-06-08 07:16:41,SUSPENDED
ACC0002878,CUST007404,CHECKING,EUR,492.09,2022-07-05 23:12:44,SUSPENDED
ACC0002879,CUST004972,CHECKING,AUD,1557.18,2024-11-18 11:28:01,ACTIVE
ACC0002880,CUST004156,BUSINESS,GBP,875.86,2024-08-24 07:45:55,ACTIVE
ACC0002881,CUST000079,SAVINGS,EUR,74.75,2024-01-04 08:23:50,ACTIVE
ACC0002882,CUST006426,SAVINGS,AED,86.07,2024-04-30 04:28:46,SUSPENDED
ACC0002883,CUST003799,BUSINESS,EUR,529.41,2024-01-15 15:15:14,CLOSED
ACC0002884,CUST009098,BUSINESS,AUD,1899.27,2026-03-30 03:12:07,ACTIVE
ACC0002885,CUST003422,CHECKING,AUD,40.57,2021-11-07 09:54:44,ACTIVE
ACC0002886,CUST006311,BUSINESS,JPY,602.04,2025-02-19 23:54:29,ACTIVE
ACC0002887,CUST001890,BUSINESS,EUR,583.18,2022-10-17 15:11:25,ACTIVE
ACC0002888,CUST006615,SAVINGS,EUR,5802.27,2022-02-11 16:22:04,ACTIVE
ACC0002889,CUST007137,CHECKING,GBP,690.89,2026-07-26 12:39:38,ACTIVE
ACC0002890,CUST006354,SAVINGS,EUR,1736.43,2024-05-03 21:59:35,ACTIVE
ACC0002891,CUST005082,SAVINGS,USD,1299.21,2022-10-06 20:37:15,CLOSED
