transaction_id,account_id,merchant_id,transaction_timestamp,transaction_type,amount,currency,payment_method,country,status
TX000017684,ACC0010992,MER00079,2025-10-12 09:48:10,TRANSFER,101.37,USD,CARD,US,COMPLETED
TX000017685,ACC0004994,MER00681,2025-10-18 01:25:48,TRANSFER,68.34,CAD,CARD,CA,COMPLETED
TX000017686,ACC0006664,MER00288,2026-07-16 17:02:53,PURCHASE,16.86,EUR,CARD,FR,REVERSED
TX000017687,ACC0001694,MER00348,2026-08-01 15:06:48,PURCHASE,180.65,EUR,CASH,FR,REVERSED
TX000017688,ACC0009244,MER00964,2026-04-23 03:41:36,PURCHASE,37.99,CAD,DIGITAL_WALLET,CA,PENDING
TX000017689,ACC0010525,MER00943,2025-09-19 10:03:54,PURCHASE,69.9,SGD,BANK_TRANSFER,SG,PENDING
TX000017690,ACC0001737,MER00738,2025-10-20 01:58:00,PAYMENT,83.48,EUR,CARD,FR,COMPLETED
TX000017691,ACC0005132,MER00149,2026-01-18 12:40:07,PURCHASE,345.47,EUR,BANK_TRANSFER,FR,PENDING
TX000017692,ACC0000927,MER00071,2026-05-12 10:38:14,PAYMENT,52.24,EUR,BANK_TRANSFER,FR,FAILED
TX000017693,ACC0002820,MER00471,2025-09-09 21:10:25,TRANSFER,31.27,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000017694,ACC0007025,MER00215,2025-08-21 01:29:35,PURCHASE,6361.16,USD,DIGITAL_WALLET,US,PENDING
TX000017695,ACC0009593,MER00374,2025-08-19 10:07:11,TRANSFER,19.86,PKR,BANK_TRANSFER,PK,COMPLETED
TX000017696,ACC0003087,MER00994,2025-08-04 20:16:25,REFUND,85.32,EUR,BANK_TRANSFER,FR,FAILED
TX000017697,ACC0007002,MER00046,2026-07-27 06:10:13,WITHDRAWAL,25.08,EUR,CARD,FR,COMPLETED
TX000017698,ACC0003250,MER00644,2026-06-23 03:26:06,PURCHASE,33.55,SGD,CASH,SG,COMPLETED
TX000017699,ACC0002816,MER00265,2025-12-08 13:55:31,REFUND,11.2,CAD,DIGITAL_WALLET,CA,PENDING
TX000017700,ACC0003130,MER00568,2025-09-06 21:34:38,PURCHASE,64.54,USD,BANK_TRANSFER,US,REVERSED
TX000017701,ACC0000672,MER00316,2026-05-06 02:56:01,PAYMENT,6.57,EUR,CARD,FR,COMPLETED
TX000017702,ACC0011619,MER00996,2026-07-28 11:09:01,PURCHASE,29.78,AED,DIRECT_DEBIT,AE,REVERSED
TX000017703,ACC0004799,MER00060,2026-05-13 03:38:20,PURCHASE,32.56,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000017704,ACC0002854,MER00990,2025-12-31 13:53:26,REFUND,20.5,EUR,CASH,FR,COMPLETED
TX000017705,ACC0009572,MER00133,2026-03-13 09:18:55,PURCHASE,4.79,AUD,CARD,AU,REVERSED
TX000017706,ACC0005564,MER00737,2026-03-27 00:56:06,PURCHASE,4.75,PKR,CARD,PK,COMPLETED
TX000017707,ACC0007716,MER00897,2025-08-13 21:18:47,PURCHASE,14.57,EUR,CARD,FR,COMPLETED
TX000017708,ACC0005054,MER00572,2026-04-05 01:36:50,PURCHASE,59.92,CAD,CASH,CA,PENDING
TX000017709,ACC0007437,MER00113,2025-08-21 13:39:32,TRANSFER,45.5,PKR,DIRECT_DEBIT,PK,COMPLETED
TX000017710,ACC0009256,MER00947,2026-02-16 11:48:32,REFUND,32.52,GBP,CARD,GB,PENDING
TX000017711,ACC0010057,MER00893,2026-01-07 12:23:42,TRANSFER,12.52,EUR,CARD,FR,REVERSED
TX000017712,ACC0005027,MER00740,2026-07-16 11:17:09,PURCHASE,48.19,GBP,CARD,GB,PENDING
TX000017713,ACC0005806,MER00514,2026-07-14 04:11:57,WITHDRAWAL,4.58,EUR,CARD,FR,COMPLETED
TX000017714,ACC0007903,MER00234,2026-07-02 23:49:14,REFUND,2.37,EUR,CARD,FR,REVERSED
TX000017715,ACC0002459,MER00350,2026-05-12 00:08:31,WITHDRAWAL,25.35,EUR,CASH,FR,COMPLETED
TX000017716,ACC0011551,MER00863,2026-03-07 10:51:08,WITHDRAWAL,18.16,USD,BANK_TRANSFER,US,PENDING
TX000017717,ACC0005438,MER00750,2026-05-16 13:09:52,PURCHASE,100.94,EUR,BANK_TRANSFER,FR,COMPLETED
TX000017718,ACC0009217,MER00389,2026-08-21 06:20:47,PURCHASE,39.4,JPY,CARD,JP,COMPLETED
TX000017719,ACC0010806,MER00431,2026-03-03 17:18:39,TRANSFER,203.53,EUR,BANK_TRANSFER,FR,COMPLETED
TX000017720,ACC0002357,MER00189,2026-02-21 06:58:12,PURCHASE,18.12,SGD,CARD,SG,REVERSED
TX000017721,ACC0003861,MER00870,2026-02-20 10:45:46,PURCHASE,56.57,SGD,DIGITAL_WALLET,SG,COMPLETED
TX000017722,ACC0004052,MER00599,2026-07-06 18:58:42,PAYMENT,25.09,EUR,DIRECT_DEBIT,FR,REVERSED
TX000017723,ACC0006491,MER00314,2025-11-29 02:09:30,REFUND,151.39,EUR,CARD,FR,FAILED
TX000017724,ACC0001023,MER00605,2025-09-24 19:35:29,PAYMENT,26.46,EUR,CARD,FR,COMPLETED
TX000017725,ACC0011843,MER00558,2026-04-19 08:47:01,PURCHASE,84.76,EUR,BANK_TRANSFER,FR,FAILED
TX000017726,ACC0010225,MER00914,2025-09-28 19:07:43,PURCHASE,10.12,SGD,BANK_TRANSFER,SG,COMPLETED
TX000017727,ACC0005337,MER00427,2026-04-24 10:23:43,PURCHASE,20.97,JPY,BANK_TRANSFER,JP,FAILED
TX000017728,ACC0005740,MER00105,2026-07-21 20:30:19,PURCHASE,30.19,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000017729,ACC0006032,MER00533,2026-01-19 10:53:19,REFUND,132.92,AUD,CASH,AU,COMPLETED
TX000017730,ACC0008735,MER00854,2025-10-12 03:21:34,PURCHASE,2.95,INR,BANK_TRANSFER,IN,COMPLETED
TX000017731,ACC0002904,MER00748,2026-07-13 01:49:35,REFUND,22.97,USD,CASH,US,REVERSED
TX000017732,ACC0009325,MER00151,2026-07-28 17:35:12,PURCHASE,22.13,PKR,BANK_TRANSFER,PK,COMPLETED
TX000017733,ACC0009361,MER00745,2025-10-27 09:43:59,REFUND,3.37,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000017734,ACC0009169,MER00299,2026-07-23 19:08:23,PAYMENT,19.88,EUR,CASH,FR,FAILED
TX000017735,ACC0009504,MER00848,2026-04-26 19:03:03,WITHDRAWAL,6.08,GBP,DIGITAL_WALLET,GB,COMPLETED
TX000017736,ACC0009030,MER00893,2026-06-03 07:12:00,PAYMENT,2.55,JPY,CARD,JP,COMPLETED
TX000017737,ACC0005016,MER00413,2026-05-21 01:54:21,PURCHASE,24.82,PKR,DIRECT_DEBIT,PK,COMPLETED
TX000017738,ACC0006534,MER00169,2026-02-23 21:05:10,PURCHASE,23.91,EUR,CARD,FR,COMPLETED
TX000017739,ACC0010449,MER00014,2026-08-21 23:38:36,TRANSFER,25.29,AED,CARD,AE,PENDING
TX000017740,ACC0011518,MER00625,2026-07-16 03:22:12,WITHDRAWAL,43.73,EUR,CARD,FR,COMPLETED
TX000017741,ACC0003055,MER00045,2025-12-30 02:03:20,TRANSFER,12.59,USD,BANK_TRANSFER,US,COMPLETED
TX000017742,ACC0001639,MER00395,2025-08-10 00:09:12,WITHDRAWAL,237.45,GBP,BANK_TRANSFER,GB,COMPLETED
TX000017743,ACC0008028,MER00801,2025-11-08 14:26:56,PURCHASE,31.92,EUR,CARD,FR,COMPLETED
TX000017744,ACC0010604,MER00596,2025-10-20 22:41:44,TRANSFER,136.33,AUD,DIRECT_DEBIT,AU,COMPLETED
TX000017745,ACC0001823,MER00083,2026-06-19 02:55:53,PURCHASE,5.22,JPY,BANK_TRANSFER,JP,COMPLETED
TX000017746,ACC0007102,MER00989,2025-09-07 04:09:31,WITHDRAWAL,13.22,EUR,CARD,FR,COMPLETED
TX000017747,ACC0004019,MER00009,2025-08-20 13:03:36,TRANSFER,70.45,PKR,CARD,PK,COMPLETED
TX000017748,ACC0001383,MER00752,2025-09-13 12:50:03,WITHDRAWAL,25.81,AED,CARD,AE,COMPLETED
TX000017749,ACC0006211,MER00034,2026-04-13 02:55:40,PURCHASE,10.17,CAD,CARD,CA,COMPLETED
TX000017750,ACC0008949,MER00281,2026-06-18 16:33:16,PURCHASE,4.38,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000017751,ACC0002079,MER00238,2025-08-25 03:25:46,PURCHASE,74.18,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000017752,ACC0008420,MER00604,2025-08-20 15:03:45,WITHDRAWAL,67.81,USD,CASH,US,COMPLETED
TX000017753,ACC0004596,MER00420,2026-05-26 23:01:20,PAYMENT,43.28,JPY,DIGITAL_WALLET,JP,COMPLETED
TX000017754,ACC0002604,MER00298,2025-08-27 04:06:37,PURCHASE,19.19,AUD,DIRECT_DEBIT,AU,COMPLETED
TX000017755,ACC0004082,MER00201,2026-05-23 05:53:22,REFUND,9.73,INR,CARD,IN,PENDING
TX000017756,ACC0002288,MER00219,2025-12-27 19:15:17,PURCHASE,31.24,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000017757,ACC0008518,MER00730,2025-11-24 19:09:31,TRANSFER,7.79,CAD,CARD,CA,REVERSED
TX000017758,ACC0004223,MER00660,2026-03-03 11:12:27,PURCHASE,14.49,EUR,DIRECT_DEBIT,FR,REVERSED
TX000017759,ACC0001741,MER00819,2026-05-20 17:02:34,PURCHASE,132.61,PKR,CARD,PK,PENDING
TX000017760,ACC0006279,MER00282,2026-04-17 12:21:12,WITHDRAWAL,4.32,AUD,DIRECT_DEBIT,AU,FAILED
TX000017761,ACC0006701,MER00211,2026-04-15 08:10:13,WITHDRAWAL,69.78,JPY,BANK_TRANSFER,JP,COMPLETED
TX000017762,ACC0002866,MER00479,2026-04-09 17:11:59,WITHDRAWAL,171.33,CAD,CARD,CA,COMPLETED
TX000017763,ACC0008595,MER00864,2025-09-20 09:19:47,REFUND,81.28,EUR,DIGITAL_WALLET,FR,FAILED
TX000017764,ACC0005667,MER00347,2026-06-11 11:39:12,WITHDRAWAL,51.32,GBP,CARD,GB,COMPLETED
TX000017765,ACC0003372,MER00677,2026-07-28 13:01:42,PURCHASE,19.89,SGD,CARD,SG,FAILED
TX000017766,ACC0006419,MER00929,2026-07-15 10:22:23,PURCHASE,16.27,CAD,CASH,CA,COMPLETED
TX000017767,ACC0003237,MER00012,2026-06-12 02:27:18,REFUND,2.79,PKR,DIGITAL_WALLET,PK,COMPLETED
TX000017768,ACC0005891,MER00806,2025-10-26 10:16:47,PURCHASE,34.49,SGD,CARD,SG,COMPLETED
TX000017769,ACC0005684,MER00846,2026-08-01 07:23:19,PURCHASE,21.28,EUR,DIRECT_DEBIT,FR,PENDING
TX000017770,ACC0010645,MER00820,2026-03-08 03:40:26,TRANSFER,15.37,GBP,BANK_TRANSFER,GB,COMPLETED
TX000017771,ACC0002554,MER00713,2025-11-09 11:10:03,PURCHASE,32.39,AED,CASH,AE,REVERSED
TX000017772,ACC0005016,MER00583,2025-10-23 01:00:53,WITHDRAWAL,35.47,PKR,CARD,PK,COMPLETED
TX000017773,ACC0009169,MER00905,2025-12-08 12:18:49,PURCHASE,16.46,EUR,CARD,FR,COMPLETED
TX000017774,ACC0004914,MER00484,2026-04-30 07:07:23,PURCHASE,195.27,GBP,CARD,GB,COMPLETED
TX000017775,ACC0010453,MER00399,2026-04-14 09:55:18,PURCHASE,73.97,SGD,BANK_TRANSFER,SG,COMPLETED
TX000017776,ACC0005774,MER00785,2026-03-11 09:57:24,PURCHASE,88.76,EUR,CARD,FR,COMPLETED
TX000017777,ACC0008081,MER00507,2026-04-02 05:30:40,PAYMENT,29.56,EUR,CARD,FR,PENDING
TX000017778,ACC0000036,MER00769,2026-03-31 11:50:51,REFUND,58.11,PKR,CARD,PK,COMPLETED
TX000017779,ACC0006519,MER00804,2025-09-01 12:00:50,WITHDRAWAL,12.36,EUR,CARD,FR,FAILED
TX000017780,ACC0001815,MER00783,2026-03-11 07:47:09,PURCHASE,68.92,PKR,CASH,PK,COMPLETED
TX000017781,ACC0010720,MER00202,2025-08-13 13:33:52,PURCHASE,26.45,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000017782,ACC0002702,MER00709,2025-12-04 18:34:29,PAYMENT,10.76,GBP,DIGITAL_WALLET,GB,FAILED
TX000017783,ACC0001059,MER00450,2026-06-11 06:54:38,WITHDRAWAL,32.3,USD,BANK_TRANSFER,US,REVERSED
TX000017784,ACC0007511,MER00030,2026-02-12 06:37:23,PURCHASE,24.02,EUR,CASH,FR,COMPLETED
TX000017785,ACC0000814,MER00719,2025-10-14 10:42:59,REFUND,426.4,INR,DIRECT_DEBIT,IN,PENDING
TX000017786,ACC0005704,MER00995,2026-04-25 00:35:48,PAYMENT,53.46,EUR,DIGITAL_WALLET,FR,FAILED
TX000017787,ACC0005907,MER00229,2025-12-09 19:56:06,PURCHASE,188.23,AUD,CASH,AU,REVERSED
TX000017788,ACC0004765,MER00442,2026-07-21 09:15:37,TRANSFER,114.94,USD,DIGITAL_WALLET,US,COMPLETED
TX000017789,ACC0009551,MER00217,2026-01-09 07:33:49,REFUND,34.52,CAD,CARD,CA,COMPLETED
TX000017790,ACC0011529,MER00634,2025-10-04 18:06:28,PURCHASE,20.33,EUR,CARD,FR,COMPLETED
TX000017791,ACC0007013,MER00152,2025-10-20 03:29:48,PURCHASE,4.88,INR,BANK_TRANSFER,IN,COMPLETED
TX000017792,ACC0004916,MER00324,2026-06-02 05:10:20,WITHDRAWAL,12.7,AUD,CARD,AU,COMPLETED
TX000017793,ACC0004164,MER00958,2025-12-29 16:39:31,PAYMENT,68.65,INR,CARD,IN,PENDING
TX000017794,ACC0008486,MER00869,2026-07-01 15:42:27,PURCHASE,23.75,PKR,DIRECT_DEBIT,PK,COMPLETED
TX000017795,ACC0002911,MER00444,2026-04-17 12:05:05,PAYMENT,50.07,JPY,DIGITAL_WALLET,JP,PENDING
TX000017796,ACC0006707,MER00082,2025-11-20 07:13:24,PURCHASE,3.55,AED,BANK_TRANSFER,AE,COMPLETED
TX000017797,ACC0008942,MER00548,2025-09-11 00:05:29,PURCHASE,54.54,EUR,CARD,FR,FAILED
TX000017798,ACC0006461,MER00670,2026-04-25 22:18:20,PURCHASE,110.62,USD,CARD,US,COMPLETED
TX000017799,ACC0006212,MER00793,2026-06-11 23:41:03,PURCHASE,4.7,GBP,CARD,GB,COMPLETED
TX000017800,ACC0005176,MER00884,2026-04-24 18:48:07,REFUND,49.84,EUR,CARD,FR,FAILED
TX000017801,ACC0001066,MER00892,2026-08-22 17:59:42,TRANSFER,145.17,JPY,DIGITAL_WALLET,JP,FAILED
TX000017802,ACC0000462,MER00172,2026-05-27 16:53:03,PURCHASE,210.21,EUR,BANK_TRANSFER,FR,REVERSED
TX000017803,ACC0000666,MER00615,2025-10-31 22:37:34,PAYMENT,19.03,EUR,DIRECT_DEBIT,FR,REVERSED
TX000017804,ACC0001453,MER00457,2025-09-30 07:36:53,WITHDRAWAL,78.09,AUD,CASH,AU,COMPLETED
TX000017805,ACC0009726,MER00787,2026-06-10 05:48:03,PAYMENT,159.62,GBP,CARD,GB,PENDING
TX000017806,ACC0006033,MER00667,2026-06-28 07:36:12,TRANSFER,51.5,JPY,DIGITAL_WALLET,JP,COMPLETED
TX000017807,ACC0000806,MER00550,2025-12-12 18:36:25,PURCHASE,136.13,EUR,CARD,FR,COMPLETED
TX000017808,ACC0003963,MER00872,2025-12-26 20:31:24,WITHDRAWAL,31.83,EUR,CASH,FR,COMPLETED
TX000017809,ACC0010740,MER00449,2026-07-11 00:10:31,REFUND,51.1,PKR,CARD,PK,FAILED
TX000017810,ACC0009218,MER00963,2025-09-25 22:17:15,PAYMENT,16.71,EUR,CARD,FR,PENDING
TX000017811,ACC0004637,MER00145,2026-06-22 16:19:09,PURCHASE,27.63,CAD,DIRECT_DEBIT,CA,FAILED
TX000017812,ACC0004041,MER00743,2026-03-08 17:49:05,REFUND,53.36,EUR,CARD,FR,COMPLETED
TX000017813,ACC0010309,MER00412,2026-07-18 10:03:41,PURCHASE,15.39,GBP,DIGITAL_WALLET,GB,PENDING
TX000017814,ACC0003402,MER00217,2025-08-11 16:18:29,PURCHASE,25.9,EUR,BANK_TRANSFER,FR,FAILED
TX000017815,ACC0011952,MER00085,2026-03-12 01:55:47,PURCHASE,76.47,SGD,CARD,SG,PENDING
TX000017816,ACC0003710,MER00540,2026-06-02 00:25:54,TRANSFER,316.66,CAD,DIRECT_DEBIT,CA,FAILED
TX000017817,ACC0010470,MER00344,2026-04-08 05:33:00,PAYMENT,3.48,CAD,DIRECT_DEBIT,CA,COMPLETED
TX000017818,ACC0011466,MER00657,2025-11-04 17:01:53,TRANSFER,291.27,PKR,CARD,PK,REVERSED
TX000017819,ACC0003853,MER00366,2026-01-06 17:21:23,PURCHASE,24.88,SGD,BANK_TRANSFER,SG,COMPLETED
TX000017820,ACC0005608,MER00270,2026-07-30 02:25:31,PAYMENT,95.72,EUR,DIRECT_DEBIT,FR,FAILED
TX000017821,ACC0008987,MER00499,2026-07-06 03:03:41,PURCHASE,118.77,INR,CASH,IN,PENDING
TX000017822,ACC0000127,MER00964,2026-05-26 21:38:12,REFUND,185.11,EUR,CARD,FR,COMPLETED
TX000017823,ACC0004682,MER00328,2025-09-16 21:43:44,PURCHASE,14.87,SGD,CARD,SG,COMPLETED
TX000017824,ACC0002893,MER00862,2025-12-05 10:18:00,REFUND,25.85,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000017825,ACC0001271,MER00990,2025-11-23 10:32:11,PURCHASE,31.22,CAD,DIRECT_DEBIT,CA,REVERSED
TX000017826,ACC0006023,MER00852,2026-04-19 11:18:28,PURCHASE,22.35,INR,DIRECT_DEBIT,IN,FAILED
TX000017827,ACC0010855,MER00269,2025-09-22 01:37:50,TRANSFER,141.26,EUR,DIRECT_DEBIT,FR,PENDING
TX000017828,ACC0005740,MER00436,2025-12-05 15:39:14,WITHDRAWAL,30.43,EUR,BANK_TRANSFER,FR,PENDING
TX000017829,ACC0000937,MER00618,2025-11-24 17:21:24,PAYMENT,5.58,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000017830,ACC0007800,MER00334,2026-01-17 22:27:01,PAYMENT,16.51,JPY,CARD,JP,COMPLETED
TX000017831,ACC0000964,MER00563,2025-08-27 09:46:50,WITHDRAWAL,5.83,EUR,BANK_TRANSFER,FR,COMPLETED
TX000017832,ACC0003925,MER00654,2026-01-01 12:55:14,REFUND,25.76,JPY,DIRECT_DEBIT,JP,FAILED
TX000017833,ACC0008891,MER00112,2026-08-13 05:27:05,PAYMENT,69.39,EUR,CARD,FR,COMPLETED
TX000017834,ACC0009979,MER00339,2026-05-01 04:20:11,PURCHASE,16.12,PKR,BANK_TRANSFER,PK,COMPLETED
TX000017835,ACC0007432,MER00881,2026-06-02 18:05:51,PURCHASE,21.26,JPY,CARD,JP,COMPLETED
TX000017836,ACC0001630,MER00448,2026-04-16 07:00:08,PAYMENT,24.48,EUR,CARD,FR,PENDING
TX000017837,ACC0008410,MER00519,2025-11-27 21:30:29,REFUND,38.66,INR,CASH,IN,REVERSED
TX000017838,ACC0003560,MER00416,2025-11-27 03:24:30,PURCHASE,58.42,JPY,CASH,JP,REVERSED
TX000017839,ACC0009485,MER00837,2026-01-02 12:31:02,REFUND,80.48,EUR,CARD,FR,COMPLETED
TX000017840,ACC0006239,MER00788,2026-06-14 09:26:23,PURCHASE,395.86,AUD,BANK_TRANSFER,AU,COMPLETED
TX000017841,ACC0000329,MER00737,2026-07-20 18:03:48,PURCHASE,37.93,GBP,DIRECT_DEBIT,GB,PENDING
TX000017842,ACC0003531,MER00277,2026-03-03 04:58:23,WITHDRAWAL,74.39,SGD,BANK_TRANSFER,SG,REVERSED
TX000017843,ACC0006617,MER00677,2026-04-26 12:33:52,PURCHASE,5.78,PKR,CARD,PK,COMPLETED
TX000017844,ACC0007979,MER00165,2026-01-08 13:29:05,WITHDRAWAL,21.82,GBP,DIRECT_DEBIT,GB,FAILED
TX000017845,ACC0011982,MER00576,2026-05-09 19:26:18,WITHDRAWAL,24.59,EUR,CASH,FR,COMPLETED
TX000017846,ACC0009706,MER00222,2026-02-07 09:57:14,PURCHASE,10.82,EUR,BANK_TRANSFER,FR,REVERSED
TX000017847,ACC0002990,MER00969,2025-08-17 07:03:35,PURCHASE,18.36,USD,DIGITAL_WALLET,US,COMPLETED
TX000017848,ACC0008513,MER00503,2025-08-08 04:38:21,TRANSFER,29.42,USD,CARD,US,COMPLETED
TX000017849,ACC0000335,MER00414,2025-12-24 15:50:43,PURCHASE,19.01,CAD,BANK_TRANSFER,CA,COMPLETED
TX000017850,ACC0005032,MER00193,2026-08-14 18:14:51,PURCHASE,579.41,USD,CARD,US,PENDING
TX000017851,ACC0010175,MER00091,2026-06-19 20:39:02,PURCHASE,58.18,EUR,CARD,FR,COMPLETED
TX000017852,ACC0009992,MER00611,2025-12-15 16:28:28,PURCHASE,-299.2,AUD,CASH,AU,COMPLETED
TX000017853,ACC0009056,MER00754,2026-08-02 15:07:57,PURCHASE,171.04,CAD,CARD,CA,PENDING
TX000017854,ACC0005447,MER00046,2026-02-01 18:56:34,REFUND,16.39,AUD,BANK_TRANSFER,AU,COMPLETED
TX000017855,ACC0005004,MER00623,2026-04-02 05:36:14,WITHDRAWAL,34.51,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000017856,ACC0002707,MER00079,2026-07-09 00:38:48,PURCHASE,20.53,AUD,CASH,AU,COMPLETED
TX000017857,ACC0009940,MER00944,2026-01-26 15:14:19,TRANSFER,27.72,EUR,CASH,FR,COMPLETED
TX000017858,ACC0000392,MER00842,2026-06-06 09:36:57,PURCHASE,11.31,EUR,DIGITAL_WALLET,FR,REVERSED
TX000017859,ACC0004945,MER00192,2025-10-02 23:54:03,PURCHASE,20.38,AUD,BANK_TRANSFER,AU,COMPLETED
TX000017860,ACC0008480,MER00437,2026-07-01 15:38:10,PURCHASE,49.18,AUD,DIGITAL_WALLET,AU,REVERSED
TX000017861,ACC0008178,MER00332,2026-02-24 03:04:23,REFUND,47.77,JPY,CARD,JP,PENDING
TX000017862,ACC0010422,MER00294,2026-03-11 01:24:09,TRANSFER,43.76,EUR,BANK_TRANSFER,FR,COMPLETED
TX000017863,ACC0002218,MER00310,2026-02-13 23:38:50,PURCHASE,31.01,INR,CASH,IN,REVERSED
TX000017864,ACC0004366,MER00071,2025-11-22 18:05:21,PURCHASE,85.35,SGD,DIRECT_DEBIT,SG,REVERSED
TX000017865,ACC0008692,MER00866,2026-02-11 18:39:57,REFUND,24.96,INR,CASH,IN,COMPLETED
TX000017866,ACC0004118,MER00904,2025-11-11 22:26:03,PAYMENT,153.04,AUD,DIRECT_DEBIT,AU,PENDING
TX000017867,ACC0005524,MER00548,2025-11-15 19:46:53,PURCHASE,4.34,INR,CARD,IN,FAILED
TX000017868,ACC0011601,MER00074,2026-04-03 12:52:38,TRANSFER,68.2,USD,CARD,US,COMPLETED
TX000017869,ACC0009912,MER00100,2026-08-19 00:29:46,PURCHASE,56.67,INR,CARD,IN,FAILED
TX000017870,ACC0000143,MER00458,2025-10-30 04:13:11,PURCHASE,15.77,GBP,CARD,GB,COMPLETED
TX000017871,ACC0007438,MER00941,2026-05-20 17:56:49,WITHDRAWAL,22.4,SGD,CARD,SG,COMPLETED
TX000017872,ACC0010285,MER00312,2026-07-13 02:24:37,REFUND,55.22,INR,BANK_TRANSFER,IN,COMPLETED
TX000017873,ACC0001620,MER00306,2026-03-08 21:17:08,TRANSFER,90.7,AED,CASH,AE,FAILED
TX000017874,ACC0009425,MER00676,2025-11-02 16:29:18,WITHDRAWAL,4.83,EUR,CARD,FR,COMPLETED
TX000017875,ACC0011661,MER00114,2025-10-14 10:37:57,TRANSFER,66.09,CAD,CARD,CA,COMPLETED
TX000017876,ACC0006012,MER00593,2026-05-13 02:58:55,PAYMENT,20.02,INR,DIGITAL_WALLET,IN,COMPLETED
TX000017877,ACC0001909,MER00284,2025-12-18 23:12:37,TRANSFER,114.18,AUD,BANK_TRANSFER,AU,COMPLETED
TX000017878,ACC0005050,MER00539,2025-08-21 02:32:56,REFUND,4.38,EUR,CASH,FR,FAILED
TX000017879,ACC0006126,MER00752,2025-12-03 05:33:37,REFUND,487.76,EUR,CASH,FR,REVERSED
TX000017880,ACC0007528,MER00889,2025-12-26 07:13:47,PURCHASE,12.49,EUR,BANK_TRANSFER,FR,COMPLETED
TX000017881,ACC0002512,MER00114,2025-10-23 01:14:49,PURCHASE,159.65,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000017882,ACC0008786,MER00459,2025-10-04 03:16:19,PURCHASE,30.69,EUR,CARD,FR,COMPLETED
TX000017883,ACC0006177,MER00989,2026-08-06 20:59:21,PURCHASE,13.46,GBP,CASH,GB,COMPLETED
TX000017884,ACC0008908,MER00027,2026-04-02 03:40:53,REFUND,44.33,EUR,CARD,FR,FAILED
TX000017885,ACC0010684,MER00015,2025-12-23 12:11:39,PAYMENT,102.72,EUR,CARD,FR,COMPLETED
TX000017886,ACC0009403,MER00766,2026-05-13 09:54:43,PAYMENT,6.0,PKR,CASH,PK,COMPLETED
TX000017887,ACC0007192,MER00115,2026-07-04 18:00:50,PURCHASE,71.65,INR,DIRECT_DEBIT,IN,COMPLETED
TX000017888,ACC0009292,MER00871,2026-01-07 17:28:20,REFUND,32.67,AED,CARD,AE,COMPLETED
TX000017889,ACC0000936,MER00078,2026-02-20 23:08:35,PURCHASE,62.47,EUR,CASH,FR,COMPLETED
TX000017890,ACC0008185,MER00284,2026-03-28 07:25:04,WITHDRAWAL,33.52,USD,CARD,US,COMPLETED
TX000017891,ACC0004062,MER00830,2026-08-09 22:21:17,REFUND,17.65,PKR,CASH,PK,COMPLETED
TX000017892,ACC0002980,MER00676,2026-05-31 18:55:48,PAYMENT,9.73,EUR,CARD,FR,FAILED
TX000017893,ACC0007275,MER00415,2025-10-28 18:15:24,WITHDRAWAL,69.4,AUD,BANK_TRANSFER,AU,COMPLETED
TX000017894,ACC0003488,MER00219,2025-12-07 16:28:49,PURCHASE,68.99,AED,CARD,AE,REVERSED
TX000017895,ACC0011755,MER00358,2026-06-19 16:34:51,PURCHASE,68.61,INR,CARD,IN,COMPLETED
TX000017896,ACC0001937,MER00054,2025-12-08 10:47:36,PURCHASE,53.0,SGD,CARD,SG,COMPLETED
TX000017897,ACC0006791,MER00245,2026-07-21 16:27:33,PURCHASE,93.61,INR,DIRECT_DEBIT,IN,COMPLETED
TX000017898,ACC0007312,MER00495,2025-09-05 22:38:32,PURCHASE,155.5,EUR,DIRECT_DEBIT,FR,FAILED
TX000017899,ACC0000098,MER00131,2025-08-08 14:03:13,PURCHASE,4.2,EUR,CASH,FR,FAILED
TX000017900,ACC0011287,MER00703,2026-02-09 06:59:16,REFUND,2.52,AED,CASH,AE,COMPLETED
TX000017901,ACC0011430,MER00467,2025-09-19 07:32:25,TRANSFER,219.15,GBP,DIGITAL_WALLET,GB,COMPLETED
TX000017902,ACC0000052,MER00981,2026-06-21 06:14:28,PURCHASE,7.57,PKR,DIRECT_DEBIT,PK,COMPLETED
TX000017903,ACC0000748,MER00886,2025-12-24 09:18:52,REFUND,10.03,AED,BANK_TRANSFER,AE,FAILED
TX000017904,ACC0011151,MER00169,2025-09-22 06:43:56,PURCHASE,24.13,GBP,CARD,GB,COMPLETED
TX000017905,ACC0011967,MER00773,2026-01-26 20:58:21,PAYMENT,5.37,JPY,CARD,JP,PENDING
